ID;Type;Keywords (ILJ);Title;Url;Sub-Type;Outgoing;Incoming
6754;post;radiation;Definition of radiation;https://trueandfiction.com/definition/definition-of-radiation/;definition;0;0
6753;post;to a great extent;Definition of to a great extent;https://trueandfiction.com/definition/definition-of-to-a-great-extent/;definition;0;0
6752;post;genus juglans;Definition of genus juglans;https://trueandfiction.com/definition/definition-of-genus-juglans/;definition;0;0
6751;post;albizzia julibrissin;Definition of albizzia julibrissin;https://trueandfiction.com/definition/definition-of-albizzia-julibrissin/;definition;0;0
6750;post;aspergillosis;Definition of aspergillosis;https://trueandfiction.com/definition/definition-of-aspergillosis/;definition;0;0
6749;post;self-constituted;Definition of self-constituted;https://trueandfiction.com/definition/definition-of-self-constituted/;definition;0;0
6748;post;gunrunning;Definition of gunrunning;https://trueandfiction.com/definition/definition-of-gunrunning/;definition;0;0
6747;post;bd;Definition of bd;https://trueandfiction.com/definition/definition-of-bd/;definition;0;0
6746;post;telekinesis;Definition of telekinesis;https://trueandfiction.com/definition/definition-of-telekinesis/;definition;0;0
6745;post;toothbrush;Definition of toothbrush;https://trueandfiction.com/definition/definition-of-toothbrush/;definition;0;0
6744;post;bedcover;Definition of bedcover;https://trueandfiction.com/definition/definition-of-bedcover/;definition;0;0
6743;post;arborvitae;Definition of arborvitae;https://trueandfiction.com/definition/definition-of-arborvitae/;definition;0;0
6742;post;friedrich august wolf;Definition of friedrich august wolf;https://trueandfiction.com/definition/definition-of-friedrich-august-wolf/;definition;0;0
6741;post;genus abelmoschus;Definition of genus abelmoschus;https://trueandfiction.com/definition/definition-of-genus-abelmoschus/;definition;0;0
6740;post;retie;Definition of retie;https://trueandfiction.com/definition/definition-of-retie/;definition;0;0
6739;post;cranial;Definition of cranial;https://trueandfiction.com/definition/definition-of-cranial/;definition;0;0
6738;post;birthroot;Definition of birthroot;https://trueandfiction.com/definition/definition-of-birthroot/;definition;0;0
6737;post;denationalise;Definition of denationalise;https://trueandfiction.com/definition/definition-of-denationalise/;definition;0;0
6736;post;empty nester;Definition of empty nester;https://trueandfiction.com/definition/definition-of-empty-nester/;definition;0;0
6735;post;monarchist;Definition of monarchist;https://trueandfiction.com/definition/definition-of-monarchist/;definition;0;0
6734;post;orange grove;Definition of orange grove;https://trueandfiction.com/definition/definition-of-orange-grove/;definition;0;0
6733;post;hodgepodge;Definition of hodgepodge;https://trueandfiction.com/definition/definition-of-hodgepodge/;definition;0;0
6732;post;adulator;Definition of adulator;https://trueandfiction.com/definition/definition-of-adulator/;definition;0;0
6731;post;glob;Definition of glob;https://trueandfiction.com/definition/definition-of-glob/;definition;0;0
6730;post;vernier micrometer;Definition of vernier micrometer;https://trueandfiction.com/definition/definition-of-vernier-micrometer/;definition;0;0
6729;post;loin;Definition of loin;https://trueandfiction.com/definition/definition-of-loin/;definition;0;0
6728;post;manticora;Definition of manticora;https://trueandfiction.com/definition/definition-of-manticora/;definition;0;0
6727;post;fine-textured;Definition of fine-textured;https://trueandfiction.com/definition/definition-of-fine-textured/;definition;0;0
6726;post;acidic;Definition of acidic;https://trueandfiction.com/definition/definition-of-acidic/;definition;0;0
6725;post;dimetapp;Definition of dimetapp;https://trueandfiction.com/definition/definition-of-dimetapp/;definition;0;0
6724;post;amianthum muscitoxicum;Definition of amianthum muscitoxicum;https://trueandfiction.com/definition/definition-of-amianthum-muscitoxicum/;definition;0;0
6723;post;decentralise;Definition of decentralise;https://trueandfiction.com/definition/definition-of-decentralise/;definition;0;0
6722;post;limbo;Definition of limbo;https://trueandfiction.com/definition/definition-of-limbo/;definition;0;0
6721;post;proserpine;Definition of proserpine;https://trueandfiction.com/definition/definition-of-proserpine/;definition;0;0
6720;post;affine transformation;Definition of affine transformation;https://trueandfiction.com/definition/definition-of-affine-transformation/;definition;0;0
6719;post;rabbit burrow;Definition of rabbit burrow;https://trueandfiction.com/definition/definition-of-rabbit-burrow/;definition;0;0
6718;post;plain sailing;Definition of plain sailing;https://trueandfiction.com/definition/definition-of-plain-sailing/;definition;0;0
6717;post;chest cavity;Definition of chest cavity;https://trueandfiction.com/definition/definition-of-chest-cavity/;definition;0;0
6716;post;opposing;Definition of opposing;https://trueandfiction.com/definition/definition-of-opposing/;definition;0;0
6715;post;musculus rhomboideus major;Definition of musculus rhomboideus major;https://trueandfiction.com/definition/definition-of-musculus-rhomboideus-major/;definition;0;0
6714;post;federal islamic republic of the comoros;Definition of federal islamic republic of the comoros;https://trueandfiction.com/definition/definition-of-federal-islamic-republic-of-the-comoros/;definition;0;0
6713;post;"welder&#8217;s mask";"Definition of welder&#8217;s mask";https://trueandfiction.com/definition/definition-of-welders-mask/;definition;0;0
6712;post;belt;Definition of belt;https://trueandfiction.com/definition/definition-of-belt/;definition;0;0
6711;post;paul gauguin;Definition of paul gauguin;https://trueandfiction.com/definition/definition-of-paul-gauguin/;definition;0;0
6710;post;ancestral;Definition of ancestral;https://trueandfiction.com/definition/definition-of-ancestral/;definition;0;0
6709;post;anon;Definition of anon;https://trueandfiction.com/definition/definition-of-anon/;definition;0;0
6708;post;spherical triangle;Definition of spherical triangle;https://trueandfiction.com/definition/definition-of-spherical-triangle/;definition;0;0
6707;post;germ warfare;Definition of germ warfare;https://trueandfiction.com/definition/definition-of-germ-warfare/;definition;0;0
6706;post;human knee;Definition of human knee;https://trueandfiction.com/definition/definition-of-human-knee/;definition;0;0
6705;post;candid;Definition of candid;https://trueandfiction.com/definition/definition-of-candid/;definition;0;0
6704;post;electroencephalographic;Definition of electroencephalographic;https://trueandfiction.com/definition/definition-of-electroencephalographic/;definition;0;0
6703;post;speculator;Definition of speculator;https://trueandfiction.com/definition/definition-of-speculator/;definition;0;0
6702;post;african love grass;Definition of african love grass;https://trueandfiction.com/definition/definition-of-african-love-grass/;definition;0;0
6701;post;love vine;Definition of love vine;https://trueandfiction.com/definition/definition-of-love-vine/;definition;0;0
6700;post;safety glass;Definition of safety glass;https://trueandfiction.com/definition/definition-of-safety-glass/;definition;0;0
6699;post;barm;Definition of barm;https://trueandfiction.com/definition/definition-of-barm/;definition;0;0
6698;post;inexpressive;Definition of inexpressive;https://trueandfiction.com/definition/definition-of-inexpressive/;definition;0;0
6697;post;totaled;Definition of totaled;https://trueandfiction.com/definition/definition-of-totaled/;definition;0;0
6696;post;low-warp-loom;Definition of low-warp-loom;https://trueandfiction.com/definition/definition-of-low-warp-loom/;definition;0;0
6695;post;surprisingly;Definition of surprisingly;https://trueandfiction.com/definition/definition-of-surprisingly/;definition;0;0
6694;post;passiflora incarnata;Definition of passiflora incarnata;https://trueandfiction.com/definition/definition-of-passiflora-incarnata/;definition;0;0
6693;post;anagogical;Definition of anagogical;https://trueandfiction.com/definition/definition-of-anagogical/;definition;0;0
6692;post;yacca podocarp;Definition of yacca podocarp;https://trueandfiction.com/definition/definition-of-yacca-podocarp/;definition;0;0
6691;post;river tyne;Definition of river tyne;https://trueandfiction.com/definition/definition-of-river-tyne/;definition;0;0
6690;post;very reverend;Definition of very reverend;https://trueandfiction.com/definition/definition-of-very-reverend/;definition;0;0
6689;post;impasse;Definition of impasse;https://trueandfiction.com/definition/definition-of-impasse/;definition;0;0
6688;post;attila the hun;Definition of attila the hun;https://trueandfiction.com/definition/definition-of-attila-the-hun/;definition;0;0
6687;post;stripper well;Definition of stripper well;https://trueandfiction.com/definition/definition-of-stripper-well/;definition;0;0
6686;post;yielding;Definition of yielding;https://trueandfiction.com/definition/definition-of-yielding/;definition;0;0
6685;post;owner-driver;Definition of owner-driver;https://trueandfiction.com/definition/definition-of-owner-driver/;definition;0;0
6684;post;flammulina velutipes;Definition of flammulina velutipes;https://trueandfiction.com/definition/definition-of-flammulina-velutipes/;definition;0;0
6683;post;gallery;Definition of gallery;https://trueandfiction.com/definition/definition-of-gallery/;definition;0;0
6682;post;microstrobos;Definition of microstrobos;https://trueandfiction.com/definition/definition-of-microstrobos/;definition;0;0
6681;post;stargazing;Definition of stargazing;https://trueandfiction.com/definition/definition-of-stargazing/;definition;0;0
6680;post;self-reliant;Definition of self-reliant;https://trueandfiction.com/definition/definition-of-self-reliant/;definition;0;0
6679;post;defalcate;Definition of defalcate;https://trueandfiction.com/definition/definition-of-defalcate/;definition;0;0
6678;post;earth wax;Definition of earth wax;https://trueandfiction.com/definition/definition-of-earth-wax/;definition;0;0
6677;post;army base;Definition of army base;https://trueandfiction.com/definition/definition-of-army-base/;definition;0;0
6676;post;canter;Definition of canter;https://trueandfiction.com/definition/definition-of-canter/;definition;0;0
6675;post;common brant goose;Definition of common brant goose;https://trueandfiction.com/definition/definition-of-common-brant-goose/;definition;0;0
6674;post;decline;Definition of decline;https://trueandfiction.com/definition/definition-of-decline/;definition;0;0
6673;post;spin drier;Definition of spin drier;https://trueandfiction.com/definition/definition-of-spin-drier/;definition;0;0
6672;post;genus chlamydia;Definition of genus chlamydia;https://trueandfiction.com/definition/definition-of-genus-chlamydia/;definition;0;0
6671;post;chufa;Definition of chufa;https://trueandfiction.com/definition/definition-of-chufa/;definition;0;0
6670;post;ethnology;Definition of ethnology;https://trueandfiction.com/definition/definition-of-ethnology/;definition;0;0
6669;post;tetanus antitoxin;Definition of tetanus antitoxin;https://trueandfiction.com/definition/definition-of-tetanus-antitoxin/;definition;0;0
